43:      SR807P6700        , 560.00         , 451.50         , 204.50         , 752.00         , 560.00         , 560.00         , 560.00         , 0              , 6720.00        , 752.00         , 560.00         , 560.00         , 864.50         , 38.50          , 0.00           , 0.00           , 14:30:31       , 0              , 40.50          , 1              , 864.50         , 3              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 560.00         , 20170331       
44:      SR807P6800        , 560.50         , 482.50         , 560.50         , 1352.00        , 0.00           , 0.00           , 0.00           , 0              , 0.00           , 1352.00        , 0.00           , 0.00           , 895.50         , 69.50          , 0.00           , 0.00           , 09:53:15       , 0              , 69.50          , 43             , 895.50         , 3              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 0.00           , 20170331       
45:      SR807P6900        , 109.00         , 521.50         , 834.50         , 782.00         , 109.00         , 934.00         , 108.50         , 0              , 131292.00      , 782.00         , 109.00         , 521.00         , 934.50         , 108.50         , 0.00           , 0.00           , 14:56:05       , 0              , 109.00         , 18             , 934.00         , 1              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 521.00         , 20170331       
46:      SR807P7000        , 155.50         , 568.50         , 679.00         , 982.00         , 155.50         , 918.00         , 155.50         , 0              , 12425.00       , 1046.00        , 155.50         , 177.50         , 981.50         , 155.50         , 0.00           , 0.00           , 14:48:52       , 0              , 155.50         , 6              , 800.00         , 1              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 177.50         , 20170331       
47:      SR807P7100        , 217.00         , 629.00         , 376.00         , 1008.00        , 216.50         , 1042.00        , 216.00         , 0              , 1734420.00     , 1046.00        , 217.00         , 633.00         , 1042.00        , 216.00         , 0.00           , 0.00           , 14:58:21       , 0              , 217.00         , 9              , 1041.00        , 1              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 633.00         , 20170331       
48:      SR709P6600        , 319.00         , 296.50         , 279.00         , 9378.00        , 1.00           , 520.00         , 1.00           , 0              , 2197305.00     , 9776.00        , 319.00         , 289.50         , 693.50         , 0.50           , 0.00           , 0.00           , 14:59:56       , 0              , 319.00         , 20             , 360.00         , 20             , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 289.50         , 20170331       
49:      SR805             , 6808.00        , 6870.00        , 6994.00        , 6880.00        , 6821.00        , 7283.00        , 6782.00        , 0              , 19444930.00    , 7476.00        , 6808.00        , 6871.00        , 7283.00        , 6457.00        , 0.00           , 0.00           , 14:59:48       , 0              , 6807.00        , 10             , 6808.00        , 1              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 6871.00        , 20170331       
50:      IC1706            , 6299.80        , 6293.40        , 6286.00        , 2558.00        , 6289.00        , 6310.00        , 6272.00        , 0              , 988272440.00   , 2553.00        , 6299.80        , 6285.20        , 6922.60        , 5664.20        , 0.00           , 0.00           , 15:58:41       , 100            , 6298.80        , 76             , 6300.80        , 54             , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 1258945.78     , 20170331       
51:      IF1706            , 3413.00        , 3392.80        , 3395.00        , 5209.00        , 3393.80        , 3414.40        , 3390.80        , 0              , 1705858560.00  , 5330.00        , 3413.00        , 3407.40        , 3732.00        , 3053.60        , 0.00           , 0.00           , 15:58:41       , 100            , 3412.20        , 58             , 3413.00        , 4              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 1020860.90     , 20170331       
52:      IH1706            , 2340.60        , 2327.60        , 2329.00        , 1541.00        , 2331.80        , 2343.00        , 2326.20        , 0              , 273122700.00   , 1530.00        , 2340.60        , 2339.00        , 2560.20        , 2095.00        , 0.00           , 0.00           , 15:58:41       , 100            , 2340.20        , 2              , 2341.60        , 55             , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 700314.62      , 20170331       
